source,title,description,content,url,publishedAt
The Times of India,UK's Starmer tells Netanyahu 'alarmed' by drone attack near residence,British Prime Minister Keir Starmer expressed concern to Israeli Prime Minister Benjamin Netanyahu about a drone attack on Netanyahu's residence. Netanyahu accused Iran-backed Hezbollah of attempting to assassinate him. The leaders also discussed the death of…,"HR  Human Potential and the Future of Employment  By - Lynda Gratton, Prof. at London Business School, Speaker, Author, Global Thought Leader  View Program",https://economictimes.indiatimes.com/news/international/world-news/uks-starmer-tells-netanyahu-alarmed-by-drone-attack-near-residence/articleshow/114388186.cms,
Freerepublic.com,"Biden, Harris Fail to Call Netanyahu After Assassination Attempt; Trump, Starmer, Johnson Do","President Joe Biden and Vice President Kamala Harris both failed to call Israeli Prime Minister Benjamin Netanyahu after an Iranian-backed assassination attempt by Hezbollah on Saturday when a drone hit his private residence. As Breitbart News reported, Hezbo…","Skip to comments.  Biden, Harris Fail to Call Netanyahu After Assassination Attempt; Trump, Starmer, Johnson DoBreitbart ^   | 10/20/2024   | Joel B Pollack  Posted on 10/20/2024 6:15:10 AM PDT by Ch… [+1704 chars]",https://freerepublic.com/focus/f-news/4272142/posts,
Freerepublic.com,Israeli PM Netanyahu TARGETED by Iran & Hezbollah ASSASSINATION Attempt | Watchman Newscast LIVE (VIDEO REPLAY),Israel says that Iran was behind a drone strike targeting Prime Minister Benjamin Netanyahu’a home on Saturday. Netanyahu said in a statement: “The agents of Iran who tried to assassinate me and my wife today made a bitter mistake.” How will Israel respond to…,Skip to comments.  Israeli PM Netanyahu TARGETED by Iran &amp; Hezbollah ASSASSINATION Attempt | Watchman Newscast LIVE (VIDEO REPLAY)  Erick Stakelbeck on TBN YouTube Channel ^   | Streamed live 14 … [+2115 chars],https://freerepublic.com/focus/f-religion/4272122/posts,
Freerepublic.com,Israel vows Iran will ‘pay’ for Hezbollah attack on Netanyahu home; Tehran distances itself,"Israeli politicians aimed their rhetoric in Iran’s direction on Saturday evening, vowing Tehran would “pay a price” for a drone attack by Tehran’s Lebanese proxy Hezbollah that targeted the home of Prime Minister Benjamin Netanyahu, as the Islamic Republic so…","Skip to comments.  Israel vows Iran will pay for Hezbollah attack on Netanyahu home; Tehran distances itselfTimes of Israel ^   | October 20, 2024   | Sam Sokol  Posted on 10/21/2024 11:40:07 AM PDT … [+10003 chars]",https://freerepublic.com/focus/f-news/4272391/posts,
Freerepublic.com,Trump signals support in call with Netanyahu: ‘Do what you have to do’,Republican presidential nominee Donald Trump expressed support for Israel’s offensives against Hamas and Hezbollah in a recent call with the country’s prime minister — a position that could complicate his campaign’s outreach to Arab Americans claiming he oppo…,"Skip to comments.  Trump signals support in call with Netanyahu: Do what you have to doThe Washington Post ^   | October 25, 2024 at 2:50 p.m. ED   | Isaac Arnsdorf , Josh Dawsey , John Hudson and Mi… [+4684 chars]",https://freerepublic.com/focus/f-chat/4273467/posts,
Freerepublic.com,Sanders: Trump will be ‘closer to Netanyahu’ over Gaza if reelected,"Sen. Bernie Sanders (I-Vt.) said Sunday he believes former President Trump will be similar to Israeli Prime Minister Benjamin Netanyahu if he is reelected. “To those people who are saying, ‘well, I can’t support Harris because she disagrees [with] Trump on th…",Skip to comments.  Sanders: Trump will be closer to Netanyahu over Gaza if reelectedBreitbart ^   | 10/20/2024   | LAUREN IRWIN  Posted on 10/20/2024 11:09:38 AM PDT by ChicagoConservative27  Sen. Be… [+2831 chars],https://freerepublic.com/focus/f-news/4272193/posts,
The Jerusalem Post,Netanyahu is rooting for Trump: Here's why you shouldn't,"Netanyahu and Trump share a political alliance driven by ego. Their relationship influences US-Israel ties, with both leaders aiming to reshape policies while evading legal troubles.","Benjamin Netanyahu went to Cheltenham High School outside Philadelphia, got an MBA at MIT, and a job at Boston Consulting Group, where he made friends with Mitt Romney. The ambitious young Israeli is… [+6944 chars]",https://www.jpost.com/opinion/article-825245,
Haaretz,Blinken: Netanyahu pledged no permanent Israeli presence in Gaza,"Following his visit to Israel, Blinken emphasized that the Biden administration is strongly opposed to any plan to remove the civilian population from northern Gaza. According to Blinken, Israel has increased the amount of aid entering Gaza in response to U.S…","Following his visit to Israel, Blinken emphasized that the Biden administration is strongly opposed to any plan to remove the civilian population from northern Gaza. According to Blinken, Israel has … [+90 chars]",https://www.haaretz.com/israel-news/2024-10-23/ty-article/.premium/blinken-netanyahu-pledged-no-permanent-israeli-presence-in-gaza/00000192-b954-d5f0-a1bf-fb75eb3b0000,
Breitbart News,Austin: 'Won't Comment' on if Netanyahu Is Reliable Ally,"During an interview with the Fox News Channel that took place on Tuesday and was released on Wednesday on the “Fox News Rundown” podcast “Evening Edition,” Secretary of Defense Lloyd Austin said that he won’t comment on if Israeli Prime The post Austin: ‘Won’…","During an interview with the Fox News Channel that took place on Tuesday and was released on Wednesday on the “Fox News Rundown” podcast “Evening Edition,” Secretary of Defense Lloyd Austin said that… [+1944 chars]",https://www.breitbart.com/clips/2024/10/24/austin-wont-comment-on-if-netanyahu-is-reliable-ally/,
Haaretz,IDF rebuffs Hamas claims 80 killed in northern Gaza strike; Iran: Hezbollah targeted Netanyahu home,"One killed, 10 wounded as over 180 Hezbollah rockets fired at northern Israel ■ Israeli military spokesman shoots down rumors of hostage rescue ■ Lebanese report: Israel strikes in Beirut's Dahiyeh for first time since Wednesday ■ Fire department: Multiple fi…","Here's what you need to know ahead of day 379 of the war:  Sgt. Maj. (res.) Netanel Greenbaum, a 38-year-old from Lod, has died after being wounded in southern Lebanon on October 9. He was a member o… [+1251 chars]",https://www.haaretz.com/israel-news/2024-10-20/ty-article-live/idf-rebuffs-hamas-claims-80-killed-in-gaza-strike-iran-hezbollah-targeted-netanyahu-home/00000192-a773-d049-a3db-bf77954d0000,
Haaretz,Hezbollah's drone attack on his home is the latest chance for Netanyahu to play the victim,"The prime minister sees conspiracies against him everywhere. So to him, 'the hostages, soldiers, civilians – they're all pawns in a cynical game,' said someone who knows Bibi well","The hostages are rotting in the tunnels, the residents of the north are exiles in their own country, and soldiers are being killed at a dizzying pace. But of course, Sunday night's cabinet meeting be… [+105 chars]",https://www.haaretz.com/israel-news/2024-10-23/ty-article/.premium/hezbollahs-drone-attack-on-his-home-is-the-latest-chance-for-netanyahu-to-play-the-victim/00000192-b971-dac5-afdb-bf79112d0000,
Haaretz,Netanyahu said Israel won't resettle Gaza. His own ministers tell a different story,"It might have been possible to dismiss the 'Preparing to Resettle Gaza' conference as the collective rantings of a fringe group of extremists with no actual power to affect policy, were it not for one thing: the lineup of speakers","On Monday morning, hundreds of settlement-supporting Israelis, many with their gaggle of young children in tow, headed down to the southern border for a special Sukkot-themed celebration. Over two da… [+151 chars]",https://www.haaretz.com/israel-news/haaretz-today/2024-10-21/ty-article/.highlight/netanyahu-said-israel-wont-resettle-gaza-his-own-ministers-tell-a-different-story/00000192-af2f-d7bf-a7d2-af6fa86e0000,
Haaretz,"The IDF gave Israel's government a victory image, but Netanyahu only has eyes for Iran","After reports of a postponement, it now seems everything in place for Israel and Iran to trade ballistic attacks ■ Ironically, after recent successes, Israel is stuck with images that are no victory and is sinking into the far-right quagmire ■ And while the g…","Analysis | After reports of a postponement, it now seems everything in place for Israel and Iran to trade ballistic attacks Ironically, after recent successes, Israel is stuck with images that are no… [+133 chars]",https://www.haaretz.com/israel-news/2024-10-25/ty-article/.premium/the-idf-gave-israels-government-a-victory-image-but-netanyahu-only-has-eyes-for-iran/00000192-c014-d9ee-a5de-f11d9bd20000,
Haaretz,"Any sane, responsible leader would try to end the war. Not Netanyahu","When the Israeli prime minister talks about 'revival,' there is only one thing on his mind ■ The idea of resettling the Gaza Strip is well on the way to being normalized ■ Israel's housing minister, the poster boy for parasitism, has set a new world record in…","The Jewish calendar now has two additional commemorative holidays on top of the October 7 date that had been established to mark the Hamas massacre. One is the governmental memorial day, which has be… [+230 chars]",https://www.haaretz.com/israel-news/2024-10-23/ty-article/.premium/any-sane-responsible-leader-would-try-to-end-the-war-not-netanyahu/00000192-b589-dcbd-ab92-b5fbb59f0000,
Haaretz,Israel Police officer who oversaw Netanyahu corruption cases announces he's quitting,"National Security Minister Itamar Ben-Gvir had decided to reassign Brig. Gen. Yoav Telem, who was in charge of two of the four cases against Israeli PM Benjamin Netanyahu, to a role that police sources say was designed to make him a scapegoat","National Security Minister Itamar Ben-Gvir had decided to reassign Brig. Gen. Yoav Telem, who was in charge of two of the four cases against Israeli PM Benjamin Netanyahu, to a role that police sourc… [+42 chars]",https://www.haaretz.com/israel-news/2024-10-25/ty-article/.premium/israel-police-officer-who-oversaw-netanyahu-corruption-cases-announces-hes-quitting/00000192-c2d4-d9ee-a5de-f3dddb9e0000,
Haaretz,Blinken urges Israel to increase humanitarian aid to northern Gaza in meeting with Netanyahu,"After meeting with Netanyahu, the State Department emphasized that Israel must ensure aid 'reaches civilians across Gaza.' Sources say the cabinet is considering coordinating aid convoys with private security services, aiming to resolve the dispute with the U…","After meeting with Netanyahu, the State Department emphasized that Israel must ensure aid 'reaches civilians across Gaza.' Sources say the cabinet is considering coordinating aid convoys with private… [+73 chars]",https://www.haaretz.com/israel-news/2024-10-22/ty-article/.premium/blinken-urges-israel-to-increase-aid-to-northern-gaza-in-meeting-with-netanyahu/00000192-b57d-d542-a9ba-b57f68ef0000,
